"ID","NOMBRE_ELECCION","AÑO_ELECCION","PAIS","REGION","DEPTO","MUNICIPIO","PARTIDO","NOMBRE_PARTIDO","SEXO","RAZA","ANALFABETOS","ALFABETOS","PRIMARIA","NIVEL_MEDIO","UNIVERSITARIOS"
1500,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Managua","Ciudad Sandino","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2006,1401,873,486,42
1501,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Managua","Ticuantepe","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2776,2894,2404,55,435
1502,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Tisma","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1321,4030,1392,354,2284
1503,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Masaya","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1256,1399,378,80,941
1504,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Nindirí","PSN","Partido Socialista Nic.","hombres","INDIGENAS",188,4230,1730,2467,33
1505,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","La Concepción","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2296,7657,2456,2252,2949
1506,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Masatepe","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2002,7773,2385,2466,2922
1507,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Nandasmo","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2317,5584,2764,1234,1586
1508,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Niquinohomo","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2670,5189,2342,2274,573
1509,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","Catarina","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2698,3402,2374,110,918
1510,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Masaya","San Juan de Oriente","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1133,4561,988,1314,2259
1511,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Matagalpa","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2245,4325,2008,779,1538
1512,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Sébaco","PSN","Partido Socialista Nic.","hombres","INDIGENAS",183,6035,1931,2692,1412
1513,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","San Isidro","PSN","Partido Socialista Nic.","hombres","INDIGENAS",921,3086,1233,785,1068
1514,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Ciudad Darío","PSN","Partido Socialista Nic.","hombres","INDIGENAS",853,4600,530,2440,1630
1515,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Terrabona","PSN","Partido Socialista Nic.","hombres","INDIGENAS",898,3370,804,2545,21
1516,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","San Dionisio","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1878,5250,269,2452,2529
1517,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Esquipulas","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2482,5917,2796,659,2462
1518,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Muy-Muy","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2719,2588,114,2446,28
1519,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","San Ramón","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1905,1880,631,1230,19
1520,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Matiguás","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2116,1149,6,535,608
1521,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Río Blanco","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1271,3269,1244,849,1176
1522,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Rancho Grande","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2476,4271,1549,1240,1482
1523,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Matagalpa","Tuma La Dalia","PSN","Partido Socialista Nic.","hombres","INDIGENAS",381,6135,1103,2899,2133
1524,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Santa María","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1203,6611,1811,2260,2540
1525,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Macuelizo","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1152,5314,2361,690,2263
1526,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Dipilto","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2422,997,522,468,7
1527,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Ocotal","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1586,3522,60,2144,1318
1528,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Mozonte","PSN","Partido Socialista Nic.","hombres","INDIGENAS",332,4355,872,2625,858
1529,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","San Fernando","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2752,5204,2173,2739,292
1530,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Jalapa","PSN","Partido Socialista Nic.","hombres","INDIGENAS",901,2977,134,1048,1795
1531,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Murra","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2412,658,73,83,502
1532,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Wiwili","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2257,7256,2711,2888,1657
1533,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","El Jícaro","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1459,7854,2032,2984,2838
1534,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Ciudad Antigua","PSN","Partido Socialista Nic.","hombres","INDIGENAS",7,5037,1085,2914,1038
1535,"Elecciones Municipales",2001,"Nicaragua","REGION 3","Nueva Segovia","Quilali","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2677,2308,313,1971,24
1536,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Waslala","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2627,4742,2439,44,2259
1537,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Waspan","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1012,2345,1239,874,232
1538,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Puerto Cabezas","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2408,3638,2195,1372,71
1539,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Prinzapolka","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2057,6139,2588,2959,592
1540,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Bonanza","PSN","Partido Socialista Nic.","hombres","INDIGENAS",785,1880,926,181,773
1541,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Siuna","PSN","Partido Socialista Nic.","hombres","INDIGENAS",948,6381,2941,1254,2186
1542,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Norte","Rosita ","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1413,5041,2484,1311,1246
1543,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Bocana de Paiwas","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1970,6094,907,2701,2486
1544,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","La Cruz de Río Grande","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2545,2238,198,525,1515
1545,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Kukra Hill","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1531,6850,2347,2023,2480
1546,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Laguna de Perlas","PSN","Partido Socialista Nic.","hombres","INDIGENAS",33,3860,2552,1131,177
1547,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Bluefields","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1994,3015,639,2288,88
1548,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Corn Island","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1071,4702,163,1677,2862
1549,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","El Tortuguero","PSN","Partido Socialista Nic.","hombres","INDIGENAS",480,1963,51,895,1017
1550,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Atlantico Sur","Desembocadura Río Grande","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1901,4173,1861,2311,1
1551,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","Morrito","PSN","Partido Socialista Nic.","hombres","INDIGENAS",998,6042,2389,2523,1130
1552,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","El Almendro","PSN","Partido Socialista Nic.","hombres","INDIGENAS",675,4814,1778,2885,151
1553,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","San Miguelito","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1810,3715,1027,260,2428
1554,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","San Carlos","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2294,4390,299,2065,2026
1555,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","El Castillo","PSN","Partido Socialista Nic.","hombres","INDIGENAS",739,3877,2506,932,439
1556,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Río San Juan","San Juan del Norte","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1103,5288,1219,1135,2934
1557,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Tola","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1873,2274,729,708,837
1558,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Belén","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1926,5150,2445,1575,1130
1559,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Potosí","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2962,1389,682,615,92
1560,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Buenos Aires","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2362,5779,2661,2518,600
1561,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","San Jorge","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1979,4982,1520,1981,1481
1562,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Rivas","PSN","Partido Socialista Nic.","hombres","INDIGENAS",513,5463,1434,2910,1119
1563,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","San Juan del Sur","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2767,6211,2440,776,2995
1564,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Cardenas","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1124,4029,55,1514,2460
1565,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Moyogalpa","PSN","Partido Socialista Nic.","hombres","INDIGENAS",2944,6329,2110,1237,2982
1566,"Elecciones Municipales",2001,"Nicaragua","REGION 4","Rivas","Altagracia","PSN","Partido Socialista Nic.","hombres","INDIGENAS",1243,3567,162,2227,1178
1567,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Alfaro Ruiz","PC","Partido Civil","hombres","INDIGENAS",1195,6090,2771,1384,1935
1568,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Atenas","PC","Partido Civil","hombres","INDIGENAS",1112,4626,1496,2293,837
1569,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Central Alajuela","PC","Partido Civil","hombres","INDIGENAS",2296,3419,2439,233,747
1570,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Grecia","PC","Partido Civil","hombres","INDIGENAS",2400,5269,2238,2865,166
1571,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Guatuso","PC","Partido Civil","hombres","INDIGENAS",1878,4270,1021,1578,1671
1572,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Los Chiles","PC","Partido Civil","hombres","INDIGENAS",2485,7581,2783,2045,2753
1573,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Naranjo","PC","Partido Civil","hombres","INDIGENAS",414,5436,168,2511,2757
1574,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Orotina","PC","Partido Civil","hombres","INDIGENAS",1751,4813,1688,2164,961
1575,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Palmares","PC","Partido Civil","hombres","INDIGENAS",2210,5402,2786,1972,644
1576,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Poás","PC","Partido Civil","hombres","INDIGENAS",2760,4286,1887,80,2319
1577,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","San Carlos","PC","Partido Civil","hombres","INDIGENAS",373,6043,1243,2478,2322
1578,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","San Mateo","PC","Partido Civil","hombres","INDIGENAS",2943,6873,2279,1721,2873
1579,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","San Ramón","PC","Partido Civil","hombres","INDIGENAS",2140,5872,1550,2724,1598
1580,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Upala","PC","Partido Civil","hombres","INDIGENAS",1874,5768,2229,1602,1937
1581,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Alajuela","Valverde Vega","PC","Partido Civil","hombres","INDIGENAS",822,6376,2705,1073,2598
1582,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Alvarado","PC","Partido Civil","hombres","INDIGENAS",536,4072,1367,2372,333
1583,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Cartago","PC","Partido Civil","hombres","INDIGENAS",1668,7095,2850,2776,1469
1584,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","El Guarco","PC","Partido Civil","hombres","INDIGENAS",1725,5402,2310,2159,933
1585,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Jiménez","PC","Partido Civil","hombres","INDIGENAS",887,3112,782,513,1817
1586,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","La Unión","PC","Partido Civil","hombres","INDIGENAS",2127,5429,2568,2285,576
1587,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Oreamuno","PC","Partido Civil","hombres","INDIGENAS",1948,4481,1496,1132,1853
1588,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Paraíso","PC","Partido Civil","hombres","INDIGENAS",720,6956,2480,1569,2907
1589,"Elecciones Municipales",2005,"Costa Rica","REGION 1","Cartago","Turrialba","PC","Partido Civil","hombres","INDIGENAS",2906,3630,1328,1396,906
1590,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Abangares","PC","Partido Civil","hombres","INDIGENAS",967,5779,2895,1222,1662
1591,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Bagaces","PC","Partido Civil","hombres","INDIGENAS",2098,4403,2159,787,1457
1592,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Cañas","PC","Partido Civil","hombres","INDIGENAS",340,5339,1773,889,2677
1593,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Carrillo","PC","Partido Civil","hombres","INDIGENAS",1945,3796,119,1692,1985
1594,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Hojancha","PC","Partido Civil","hombres","INDIGENAS",772,6107,578,2857,2672
1595,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","La Cruz","PC","Partido Civil","hombres","INDIGENAS",2439,2851,189,1214,1448
1596,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Liberia","PC","Partido Civil","hombres","INDIGENAS",269,4545,2910,1404,231
1597,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Nandayure","PC","Partido Civil","hombres","INDIGENAS",2407,3464,132,2661,671
1598,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Nicoya","PC","Partido Civil","hombres","INDIGENAS",1182,1691,561,189,941
1599,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Santa Cruz","PC","Partido Civil","hombres","INDIGENAS",164,3212,2297,457,458
1600,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Guanacaste","Tilarán","PC","Partido Civil","hombres","INDIGENAS",2432,6051,2355,1646,2050
1601,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Barba","PC","Partido Civil","hombres","INDIGENAS",164,6208,2788,2913,507
1602,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Belén","PC","Partido Civil","hombres","INDIGENAS",780,3847,967,1254,1626
1603,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Central Heredia","PC","Partido Civil","hombres","INDIGENAS",254,3681,1786,1631,264
1604,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Flores","PC","Partido Civil","hombres","INDIGENAS",1318,2882,356,1593,933
1605,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","San Isidro","PC","Partido Civil","hombres","INDIGENAS",2886,5456,1939,2748,769
1606,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","San Pablo","PC","Partido Civil","hombres","INDIGENAS",2432,4555,943,992,2620
1607,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","San Rafael","PC","Partido Civil","hombres","INDIGENAS",101,5432,1439,1141,2852
1608,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Santa Bárbara","PC","Partido Civil","hombres","INDIGENAS",2476,1807,392,748,667
1609,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Santo Domingo","PC","Partido Civil","hombres","INDIGENAS",2318,7644,2922,1883,2839
1610,"Elecciones Municipales",2005,"Costa Rica","REGION 2","Heredia","Saraqpiquí","PC","Partido Civil","hombres","INDIGENAS",2104,6106,2437,845,2824
1611,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Central Limón","PC","Partido Civil","hombres","INDIGENAS",738,6478,1566,2170,2742
1612,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Guácimo","PC","Partido Civil","hombres","INDIGENAS",2654,4770,1720,2040,1010
1613,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Matina","PC","Partido Civil","hombres","INDIGENAS",680,6703,2945,1934,1824
1614,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Pococí","PC","Partido Civil","hombres","INDIGENAS",254,8405,2912,2938,2555
1615,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Siquirres","PC","Partido Civil","hombres","INDIGENAS",2243,5376,1408,1107,2861
1616,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Limon","Talamanca","PC","Partido Civil","hombres","INDIGENAS",1387,4781,1367,2808,606
1617,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Puntarenas","Aguirre","PC","Partido Civil","hombres","INDIGENAS",2008,5482,1437,1738,2307
1618,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Puntarenas","Buenos Aires","PC","Partido Civil","hombres","INDIGENAS",1766,5097,282,1955,2860
1619,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Puntarenas","Central Puntarenas","PC","Partido Civil","hombres","INDIGENAS",2230,7013,2478,2483,2052
1620,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Puntarenas","Corredores","PC","Partido Civil","hombres","INDIGENAS",2550,5419,1410,2451,1558
1621,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Puntarenas","Coto Brus","PC","Partido Civil","hombres","INDIGENAS",997,4072,391,1773,1908
1622,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Puntarenas","Esparza","PC","Partido Civil","hombres","INDIGENAS",16,2398,1186,941,271
1623,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Puntarenas","Garabito","PC","Partido Civil","hombres","INDIGENAS",2272,5808,2090,2482,1236
1624,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Puntarenas","Golfito","PC","Partido Civil","hombres","INDIGENAS",513,7335,2811,1653,2871
1625,"Elecciones Municipales",2005,"Costa Rica","REGION 3","Puntarenas","Montes de Oro","PC","Partido Civil","hombres","INDIGENAS",423,5728,2031,2349,1348
